order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
1399,10-10-2022,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002323,4,3.6,86,-4
1400,29-03-2022,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004888,1,0.2,8,-2
1401,11-09-2022,Standard Class,Home Office,United States,Salem,Virginia,24153,South,Technology,Phones,TEC-PH-10003988,2,0.4,18,-2
1402,28-03-2023,Standard Class,Home Office,United States,Salem,Virginia,24153,South,Office Supplies,Envelopes,OFF-EN-10002230,3,7.5,247,47
1403,12-11-2022,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Tables,FUR-TA-10002622,2,10.5,205,5
1404,24-09-2023,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10000418,5,21,415,65
1405,05-07-2022,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,OFF-SU-10004498,1,0.2,8,-2
1406,25-09-2023,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10001039,3,6,146,16
1407,15-09-2023,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004659,2,4.8,116,16
1408,05-08-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002240,2,3.2,76,6
1409,09-04-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001967,2,0.8,38,8
1410,28-01-2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,FUR-TA-10002356,3,7.8,388,68
1411,27-06-2022,Standard Class,Home Office,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Labels,OFF-LA-10003923,2,0.4,18,-2
1412,25-08-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10002335,2,8.2,408,28
1413,04-08-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000723,4,8.5,165,25
1414,10-10-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002867,7,13.2,326,46
1415,02-07-2023,Second Class,Home Office,United States,Costa Mesa,California,92627,West,Technology,Accessories,TEC-AC-10000580,3,4.8,238,8
1416,16-04-2022,Second Class,Home Office,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,FUR-FU-10003976,3,1.6,36,6
1417,05-10-2022,First Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10002922,7,47.5,945,85
1418,25-03-2023,First Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10004353,3,4.5,147,27
1419,05-09-2023,First Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10001706,4,0,-5,-5
1420,15-06-2022,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10000501,4,2.7,87,17
1421,14-06-2023,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10000778,2,1.4,68,8
1422,21-09-2022,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Appliances,OFF-AP-10004980,2,1.2,58,8
1423,22-08-2023,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10003984,9,1.6,78,8
1424,22-12-2022,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000798,6,4.8,116,6
1425,21-10-2023,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10001750,5,7.8,257,17
1426,22-07-2022,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,4,14.4,356,26
1427,22-05-2023,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10002949,2,0.3,7,-3
1428,06-05-2023,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Envelopes,OFF-EN-10002600,5,0.4,6,-4
1429,01-10-2022,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10003708,5,0.9,27,-3
1430,10-02-2023,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Labels,OFF-LA-10003510,14,8.6,428,58
1431,09-05-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10003092,8,11,215,25
1432,13-08-2022,Second Class,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Binders,OFF-BI-10001191,6,4.5,147,7
1433,16-06-2022,Second Class,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Supplies,OFF-SU-10004115,1,0.2,8,-2
1434,15-01-2022,Second Class,Consumer,United States,Florence,Alabama,35630,South,Furniture,Chairs,FUR-CH-10000513,14,54.6,1817,267
1435,13-12-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003673,5,0.9,27,7
1436,25-11-2023,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,OFF-PA-10001639,6,1.5,25,-5
1437,16-05-2022,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Art,OFF-AR-10003829,2,0.3,7,-3
1438,08-03-2022,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Accessories,TEC-AC-10004975,3,13,255,25
1439,25-10-2022,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10002024,5,122.5,2445,115
1440,17-08-2023,Second Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10004364,5,0.9,27,-3
1441,04-02-2022,Second Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10001712,4,1.6,36,-4
1442,14-01-2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001510,2,2,35,5
1443,10-06-2022,First Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10002713,2,0.5,5,-5
1444,10-09-2023,Standard Class,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10002974,4,5.6,136,6
1445,19-10-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10004165,9,39.6,1978,398
1446,09-11-2023,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10004804,4,3.2,158,8
1447,22-08-2022,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10004289,7,9.4,468,58
1448,05-04-2023,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002564,2,1,48,-2
1449,28-12-2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004876,3,0,-4,-4
1450,23-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004348,3,3.6,86,6
1451,28-06-2023,First Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10004352,1,0,-2,-2
1452,16-01-2022,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Paper,OFF-PA-10001685,7,3.5,65,5
1453,23-12-2023,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,OFF-BI-10000666,3,2.7,87,7
1454,31-08-2022,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,OFF-BI-10004352,5,1.5,25,-5
1455,11-11-2022,First Class,Corporate,United States,Mobile,Alabama,36608,South,Technology,Machines,TEC-MA-10000010,8,91.2,3037,577
1456,09-02-2023,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000977,3,3.6,86,6
1457,23-05-2022,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,FUR-TA-10002530,3,9,448,78
1458,14-03-2022,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,OFF-BI-10002412,9,2.5,45,5
1459,16-01-2022,Standard Class,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10001569,4,0.4,18,-2
1460,19-06-2023,Same Day,Consumer,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,FUR-FU-10001473,2,0.6,28,-2
1461,13-08-2023,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001765,2,1.2,58,8
1462,01-12-2023,Standard Class,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,Tables,FUR-TA-10001095,2,4.8,238,18
1463,19-04-2023,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Technology,Accessories,TEC-AC-10004571,2,6.4,156,6
1464,07-01-2022,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,FUR-CH-10002126,6,30.6,1017,67
1465,30-01-2022,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10001754,2,0,-4,-4
1466,30-05-2023,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,FUR-FU-10001602,4,3.6,117,7
1467,06-03-2023,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10001767,3,5,95,15
1468,15-09-2022,Same Day,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002402,4,10.4,256,26
1469,05-04-2023,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,FUR-CH-10000847,3,34.8,866,136
1470,02-08-2022,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10003982,2,0.8,38,8
1471,15-03-2023,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10001293,2,0.3,7,-3
1472,27-08-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10000634,2,0.5,5,-5
1473,23-03-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004272,3,0.2,8,-2
1474,25-10-2023,Same Day,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004270,4,0.5,5,-5
1475,25-03-2022,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Art,OFF-AR-10003770,6,0.4,18,-2
1476,30-09-2022,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Binders,OFF-BI-10000320,3,0.8,16,-4
1477,08-07-2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10003121,7,0.6,28,8
1478,03-06-2022,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,OFF-SU-10000381,7,2.5,45,-5
1479,05-02-2022,First Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10000376,4,1.2,26,-4
1480,23-03-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002262,4,0.6,28,-2
1481,12-01-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002464,7,2,35,5
1482,13-08-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10002214,3,1.5,25,5
1483,25-04-2023,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,OFF-AR-10003560,2,0.2,8,-2
1484,19-08-2023,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Paper,OFF-PA-10000130,1,0,-5,-5
1485,27-02-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000865,3,9,175,15
1486,22-07-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10003021,2,0,-2,-2
1487,03-12-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003580,7,36.3,1207,57
1488,13-11-2022,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001109,3,4.5,85,5
1489,26-06-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10003347,3,2,35,-5
1490,14-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10000452,2,0.5,5,-5
1491,01-07-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002986,4,1.8,57,7
1492,12-05-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001838,1,0.2,8,-2
1493,11-12-2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000785,6,19.6,978,108
1494,17-07-2022,Standard Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,FUR-FU-10002885,2,0.3,7,-3
1495,20-08-2022,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10002952,3,0.8,38,8
1496,07-10-2022,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10003759,7,0.3,7,-3
1497,08-04-2022,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,OFF-ST-10004950,1,1,15,-5
1498,13-06-2023,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10001940,5,0.4,6,-4
1499,28-06-2022,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003981,5,1,15,-5
1500,29-10-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10002749,3,0.4,18,-2
1501,24-06-2022,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10003823,9,4.4,218,18
1502,07-04-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10003716,3,27,535,35
1503,28-05-2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001300,2,0.9,27,-3
1504,03-11-2023,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000010,2,0.5,5,-5
1505,10-03-2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001868,4,0.4,6,-4
1506,02-10-2022,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003715,6,30,997,77
1507,09-06-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003708,3,0.4,18,-2
1508,14-12-2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,TEC-MA-10004458,4,16,396,16
1509,18-03-2023,Same Day,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,OFF-BI-10004965,3,0.9,27,-3
1510,17-10-2023,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10004270,2,0.2,8,-2
1511,16-02-2023,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10002135,8,15.6,386,76
1512,05-11-2023,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10003514,9,0.8,38,8
1513,30-01-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10002276,3,4,198,8
1514,25-07-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001098,5,0.4,18,-2
1515,11-03-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001636,4,0.4,6,-4
1516,01-04-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002961,1,1.8,57,7
1517,16-10-2022,Second Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,FUR-TA-10004256,4,83.5,1665,195
1518,25-04-2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004593,2,3.2,76,6
1519,30-05-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002827,3,0.2,8,-2
1520,14-07-2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001759,7,1,15,-5
1521,29-01-2022,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10001419,5,0.4,18,-2
1522,23-08-2023,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10002253,6,4.2,208,38
1523,28-09-2023,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002586,5,1,15,-5
1524,08-04-2022,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10003039,8,6,197,17
1525,17-10-2022,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,OFF-ST-10004804,6,5,248,38
1526,05-04-2023,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,OFF-AR-10004042,6,1.8,88,8
1527,02-06-2022,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Art,OFF-AR-10002221,2,0,-2,-2
1528,13-07-2022,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,Furnishings,FUR-FU-10002456,2,0.3,7,-3
1529,02-06-2022,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Fasteners,OFF-FA-10004968,7,1.2,26,-4
1530,20-03-2022,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001274,2,0.2,8,-2
1531,19-04-2023,Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,OFF-PA-10001125,3,2.1,67,7
1532,25-11-2022,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Storage,OFF-ST-10000344,1,0.4,6,-4
